Tempo Trilateração (s);Tempo distancia 0(s);Tempo distancia 1(s);Tempo distancia 2(s);Distancia nó 0(m);Distancia nó 1(m);Distancia nó 2(m);Posição x estimada (m);Posição y estimada (m);Posição x real (m);Posição y real (m)
3.54e-07;1.246e-06;4.83e-07;3.54e-07;49.6891;142.185;49.6891;55.6313;44.3687;0;0
4.18e-07;8.89e-07;4.96e-07;4.18e-07;49.6891;142.185;49.6891;55.6313;44.3687;0;0
6.65e-07;1.752e-06;1.136e-06;6.65e-07;49.6891;142.185;49.6891;55.6313;44.3687;0;0
8.7e-07;2.563e-06;1.059e-06;8.7e-07;5.4038;7.805;8.31511;99.9207;-0.320107;0;0
5.67e-07,1.499e-06,7.6e-07,5.67e-07,5.4038,7.805,8.31511,99.9207,-0.320107,0,0
8.16e-07,1.393e-06,3.079e-06,8.16e-07,8.62002,10.5858,28.9811,98.1804,2.19715,0,0
7.77e-07,1.504e-06,7.27e-07,7.77e-07,5.38399,12.8965,11.3706,99.7492,-1.12256,0,0
4.78e-07,1.017e-06,6.5e-07,4.78e-07,12.4398,10.5223,6.91194,99.8426,-0.912372,0,0
5.27e-07,1.309e-06,5.94e-07,5.27e-07,40.1615,5.24408,12.0594,103.669,12.1856,0,0
6.46e-07,1.139e-06,5.86e-07,6.46e-07,6.03398,7.29463,5.219,100.065,0.103093,0,0
5.88e-07,1.445e-06,7.66e-07,5.88e-07,5.70626,6.38562,5.71799,100,-0.081143,0,0
6.78e-07,1.206e-06,7.41e-07,6.78e-07,5.46044,17.8107,5.932,100.719,2.10182,0,0
4.21e-07,8.9e-07,6.18e-07,4.21e-07,6.63862,5.76512,27.8235,101.825,5.58392,0,0
6.2e-07,9.56e-07,6.21e-07,6.2e-07,8.58771,4.99822,5.85417,100.099,0.388972,0,0
5.47e-07,1.016e-06,7.1e-07,5.47e-07,5.01417,6.7812,10.7458,100.226,0.469049,0,0
5.5e-07,1.005e-06,6.35e-07,5.5e-07,14.7761,5.26172,5.66988,99.5345,0.510086,0,0
6.1e-07,9.21e-07,7.44e-07,6.1e-07,6.28658,5.27518,10.9655,99.9708,-0.894915,0,0
6.35e-07,1.205e-06,6.91e-07,6.35e-07,8.94969,5.262,6.88207,99.869,-0.0657216,0,0
6.18e-07,1.096e-06,5.63e-07,6.18e-07,6.63802,6.61415,5.96577,100.021,-0.018019,0,0
5e-07,1.032e-06,6.95e-07,5e-07,23.8433,6.59339,7.4526,100.03,-5.1598,0,0
5.56e-07,1.216e-06,8.28e-07,5.56e-07,11.5233,6.5168,8.14492,100.226,0.438665,0,0
7.48e-07,1.103e-06,8.65e-07,7.48e-07,5.64825,26.001,6.94706,98.4305,1.73306,0,0
5.24e-07,1.011e-06,6.805e-06,5.24e-07,8.48869,5.6724,14.5871,99.5485,0.0527032,0,0
7.31e-07,1.159e-06,8.02e-07,7.31e-07,5.28659,6.5743,14.4518,99.5477,0.299531,0,0
6.15e-07,1.403e-06,9.67e-07,6.15e-07,5.77433,5.28256,8.59015,99.9864,-0.445258,0,0
6.13e-07,1.239e-06,7.39e-07,6.13e-07,7.1261,5.54263,5.26776,100.058,0.143025,0,0
5.84e-07,1.022e-06,7.23e-07,5.84e-07,6.53261,5.63876,7.28845,100.026,0.187143,0,0
4.77e-07,1.102e-06,5.69e-07,4.77e-07,5.60371,137.456,7.48096,52.8435,46.9109,0,0
5.24e-07,8.96e-07,5.79e-07,5.24e-07,28.2709,7.71311,5.66229,101.849,5.82243,0,0
7.29e-07,1.041e-06,5.95e-07,7.29e-07,5.00985,7.24879,12.1278,99.695,0.0304994,0,0
6.38e-07,1.07e-06,5.98e-07,6.38e-07,6.10434,9.05843,9.41276,99.8717,-0.31958,0,0
5.39e-07,1.097e-06,6.12e-07,5.39e-07,8.18491,5.62328,11.3004,99.8482,0.505479,0,0
6.07e-07,1.176e-06,6.97e-07,6.07e-07,5.16335,9.90696,5.03354,100.003,-0.718186,0,0
4.84e-07,1.002e-06,5.91e-07,4.84e-07,13.0782,8.2339,12.267,100.258,-0.0525181,0,0
1.084e-06,1.017e-06,8.02e-07,1.084e-06,5.4038,7.805,8.31511,99.9207,-0.320107,0,0
5.36e-07,9.68e-07,7.07e-07,5.36e-07,8.62002,10.5858,28.9811,98.1804,2.19715,0,0
6.09e-07,9.95e-07,7.83e-07,6.09e-07,5.38399,12.8965,11.3706,99.7492,-1.12256,0,0
5.72e-07,9.32e-07,7.16e-07,5.72e-07,12.4398,10.5223,6.91194,99.8426,-0.912372,0,0
4.76e-07,1.185e-06,7.26e-07,4.76e-07,40.1615,5.24408,12.0594,103.669,12.1856,0,0
7.08e-07,9.76e-07,5.39e-07,7.08e-07,6.03398,7.29463,5.219,100.065,0.103093,0,0
5.43e-07,1.003e-06,6.9e-07,5.43e-07,5.70626,6.38562,5.71799,100,-0.081143,0,0
6.45e-07,1.179e-06,8.02e-07,6.45e-07,5.46044,17.8107,5.932,100.719,2.10182,0,0
5.06e-07,1.108e-06,7.37e-07,5.06e-07,6.63862,5.76512,27.8235,101.825,5.58392,0,0
6.56e-07,9.76e-07,8.19e-07,6.56e-07,8.58771,4.99822,5.85417,100.099,0.388972,0,0
7.79e-07,1.065e-06,6.65e-07,7.79e-07,5.01417,6.7812,10.7458,100.226,0.469049,0,0
6.08e-07,1.181e-06,1.038e-06,6.08e-07,14.7761,5.26172,5.66988,99.5345,0.510086,0,0
5.66e-07,1.419e-06,6.73e-07,5.66e-07,6.28658,5.27518,10.9655,99.9708,-0.894915,0,0
6.51e-07,9.73e-07,6.76e-07,6.51e-07,8.94969,5.262,6.88207,99.869,-0.0657216,0,0
6.39e-07,1.196e-06,6.99e-07,6.39e-07,6.63802,6.61415,5.96577,100.021,-0.018019,0,0
5.44e-07,1.032e-06,6.31e-07,5.44e-07,23.8433,6.59339,7.4526,100.03,-5.1598,0,0
5.95e-07,1.071e-06,6.29e-07,5.95e-07,11.5233,6.5168,8.14492,100.226,0.438665,0,0
6.2e-07,1.192e-06,3.914e-06,6.2e-07,5.64825,26.001,6.94706,98.4305,1.73306,0,0
6.25e-07,1.028e-06,5.36e-07,6.25e-07,8.48869,5.6724,14.5871,99.5485,0.0527032,0,0
5.69e-07,1.144e-06,6.83e-07,5.69e-07,5.28659,6.5743,14.4518,99.5477,0.299531,0,0
5.35e-07,9.75e-07,5.31e-06,5.35e-07,5.77433,5.28256,8.59015,99.9864,-0.445258,0,0
6.72e-07,1.212e-06,6.87e-07,6.72e-07,7.1261,5.54263,5.26776,100.058,0.143025,0,0
5.18e-07,9.81e-07,6.81e-07,5.18e-07,6.53261,5.63876,7.28845,100.026,0.187143,0,0
8.05e-07,1.039e-06,5.45e-07,8.05e-07,5.60371,137.456,7.48096,52.8435,46.9109,0,0
8.68e-07,1.41e-06,1.011e-06,8.68e-07,28.2709,7.71311,5.66229,101.849,5.82243,0,0
7.26e-07,1.081e-06,6.44e-07,7.26e-07,5.00985,7.24879,12.1278,99.695,0.0304994,0,0
5.63e-07,9.31e-07,5.95e-07,5.63e-07,6.10434,9.05843,9.41276,99.8717,-0.31958,0,0
5.22e-07,1.11e-06,6.76e-07,5.22e-07,8.18491,5.62328,11.3004,99.8482,0.505479,0,0
8.44e-07,1.055e-06,7.62e-07,8.44e-07,5.16335,9.90696,5.03354,100.003,-0.718186,0,0
5.31e-07,1.098e-06,6.78e-07,5.31e-07,13.0782,8.2339,12.267,100.258,-0.0525181,0,0
4.87e-07,1.073e-06,7.7e-07,4.87e-07,5.4038,7.805,8.31511,99.9207,-0.320107,0,0
5.3e-07,8.46e-07,6.32e-07,5.3e-07,8.62002,10.5858,28.9811,98.1804,2.19715,0,0
5.67e-07,1.061e-06,9.59e-07,5.67e-07,5.38399,12.8965,11.3706,99.7492,-1.12256,0,0
5.74e-07,1.507e-06,5.35e-07,5.74e-07,12.4398,10.5223,6.91194,99.8426,-0.912372,0,0
5.9e-07,1.011e-06,5.86e-07,5.9e-07,40.1615,5.24408,12.0594,103.669,12.1856,0,0
5.39e-07,8.85e-07,4.16e-07,5.39e-07,6.03398,7.29463,5.219,100.065,0.103093,0,0
8.05e-07,1.313e-06,5.28e-07,8.05e-07,5.70626,6.38562,5.71799,100,-0.081143,0,0
5.66e-07,2.2186e-05,6.12e-07,5.66e-07,5.46044,17.8107,5.932,100.719,2.10182,0,0
3.55e-07,1.9259e-05,5.23e-07,3.55e-07,6.63862,5.76512,27.8235,101.825,5.58392,0,0
5.17e-07,1.941e-05,7.64e-07,5.17e-07,8.58771,4.99822,5.85417,100.099,0.388972,0,0
6.12e-07,1.8915e-05,5.49e-07,6.12e-07,5.01417,6.7812,10.7458,100.226,0.469049,0,0
7.06e-07,8.69e-07,5.85e-07,7.06e-07,14.7761,5.26172,5.66988,99.5345,0.510086,0,0
5.85e-07,1.9005e-05,4.98e-07,5.85e-07,6.28658,5.27518,10.9655,99.9708,-0.894915,0,0
8.74e-07,1.8956e-05,5.8e-07,8.74e-07,8.94969,5.262,6.88207,99.869,-0.0657216,0,0
5.39e-07,9.23e-07,4.66e-07,5.39e-07,6.63802,6.61415,5.96577,100.021,-0.018019,0,0
5.37e-07,1.9082e-05,6.04e-07,5.37e-07,23.8433,6.59339,7.4526,100.03,-5.1598,0,0
5.63e-07,1.945e-05,5.1e-07,5.63e-07,11.5233,6.5168,8.14492,100.226,0.438665,0,0
4.8e-07,1.9345e-05,6.14e-07,4.8e-07,5.64825,26.001,6.94706,98.4305,1.73306,0,0
4.9e-07,9.42e-07,6.45e-07,4.9e-07,8.48869,5.6724,14.5871,99.5485,0.0527032,0,0
7.2e-07,9.95e-07,5.51e-07,7.2e-07,5.28659,6.5743,14.4518,99.5477,0.299531,0,0
4.94e-07,1.221e-06,7.65e-07,4.94e-07,5.77433,5.28256,8.59015,99.9864,-0.445258,0,0
4.53e-07,1.026e-06,4.88e-07,4.53e-07,7.1261,5.54263,5.26776,100.058,0.143025,0,0
5.28e-07,1.9182e-05,6.71e-07,5.28e-07,6.53261,5.63876,7.28845,100.026,0.187143,0,0
7.76e-07,1.055e-06,8.32e-07,7.76e-07,5.60371,137.456,7.48096,52.8435,46.9109,0,0
4.14e-07,1.8984e-05,4.28e-07,4.14e-07,28.2709,7.71311,5.66229,101.849,5.82243,0,0
5.28e-07,1.001e-06,5.51e-07,5.28e-07,5.00985,7.24879,12.1278,99.695,0.0304994,0,0
4.38e-07,1.8993e-05,4e-07,4.38e-07,6.10434,9.05843,9.41276,99.8717,-0.31958,0,0
4.16e-07,1.9012e-05,5.77e-07,4.16e-07,8.18491,5.62328,11.3004,99.8482,0.505479,0,0
5.25e-07,1.468e-06,6.14e-07,5.25e-07,5.16335,9.90696,5.03354,100.003,-0.718186,0,0
3.97e-07,1.9204e-05,5.05e-07,3.97e-07,13.0782,8.2339,12.267,100.258,-0.0525181,0,0
3.43e-07,1.254e-06,6.26e-07,3.43e-07,5.4038,7.805,8.31511,99.9207,-0.320107,0,0
4.35e-07,1.8767e-05,1.618e-06,4.35e-07,8.62002,10.5858,28.9811,98.1804,2.19715,0,0
5.17e-07,1.074e-06,6.1e-07,5.17e-07,5.38399,12.8965,11.3706,99.7492,-1.12256,0,0
4.09e-07,1.9206e-05,7.28e-07,4.09e-07,12.4398,10.5223,6.91194,99.8426,-0.912372,0,0
4.28e-07,9.54e-07,4.97e-07,4.28e-07,40.1615,5.24408,12.0594,103.669,12.1856,0,0
5.54e-07,1.894e-05,5.2e-07,5.54e-07,6.03398,7.29463,5.219,100.065,0.103093,0,0
6.69e-07,1.8963e-05,5.81e-07,6.69e-07,5.70626,6.38562,5.71799,100,-0.081143,0,0
4.42e-07,1.9324e-05,5.2e-07,4.42e-07,5.46044,17.8107,5.932,100.719,2.10182,0,0
3.86e-07,1.9365e-05,5.92e-07,3.86e-07,6.63862,5.76512,27.8235,101.825,5.58392,0,0
8.43e-07,2.722e-05,5.65e-07,8.43e-07,8.58771,4.99822,5.85417,100.099,0.388972,0,0
5.47e-07,9.47e-07,4.34e-07,5.47e-07,5.01417,6.7812,10.7458,100.226,0.469049,0,0
5.22e-07,1.9244e-05,2.1947e-05,5.22e-07,14.7761,5.26172,5.66988,99.5345,0.510086,0,0
4.63e-07,1.8852e-05,4.16e-07,4.63e-07,6.28658,5.27518,10.9655,99.9708,-0.894915,0,0
5.12e-07,1.9087e-05,5.01e-07,5.12e-07,8.94969,5.262,6.88207,99.869,-0.0657216,0,0
5.81e-07,1.913e-05,5.06e-07,5.81e-07,6.63802,6.61415,5.96577,100.021,-0.018019,0,0
4.98e-07,2.2393e-05,9.71e-07,4.98e-07,23.8433,6.59339,7.4526,100.03,-5.1598,0,0
4.54e-07,1.8944e-05,5.74e-07,4.54e-07,11.5233,6.5168,8.14492,100.226,0.438665,0,0
4.52e-07,1.9763e-05,5.4e-07,4.52e-07,5.64825,26.001,6.94706,98.4305,1.73306,0,0
4.3e-07,1.006e-06,9.57e-07,4.3e-07,8.48869,5.6724,14.5871,99.5485,0.0527032,0,0
4.19e-07,1.8929e-05,4.99e-07,4.19e-07,5.28659,6.5743,14.4518,99.5477,0.299531,0,0
5.67e-07,1.504e-06,6.94e-07,5.67e-07,5.77433,5.28256,8.59015,99.9864,-0.445258,0,0
3.51e-07,1.9125e-05,5.9e-07,3.51e-07,7.1261,5.54263,5.26776,100.058,0.143025,0,0
3.49e-07,8.18e-07,5.47e-07,3.49e-07,6.53261,5.63876,7.28845,100.026,0.187143,0,0
4.28e-07,1.9153e-05,6.39e-07,4.28e-07,5.60371,137.456,7.48096,52.8435,46.9109,0,0
5.2e-07,1.9054e-05,5.58e-07,5.2e-07,28.2709,7.71311,5.66229,101.849,5.82243,0,0
4.56e-07,1.269e-06,4.59e-07,4.56e-07,5.00985,7.24879,12.1278,99.695,0.0304994,0,0
4.71e-07,8.2e-07,5.47e-07,4.71e-07,6.10434,9.05843,9.41276,99.8717,-0.31958,0,0
5.97e-07,1.91e-05,5.49e-07,5.97e-07,8.18491,5.62328,11.3004,99.8482,0.505479,0,0
4.48e-07,1.072e-06,5.01e-07,4.48e-07,5.16335,9.90696,5.03354,100.003,-0.718186,0,0
3.94e-07,1.8976e-05,4.75e-07,3.94e-07,13.0782,8.2339,12.267,100.258,-0.0525181,0,0
